DIV,Well,NeuronType,Chip_ID,Trial,Mean_FiringRate,Mean_SpikeAmplitude,Active_area,mean_IBI,cov_IBI,mean_Burst_Peak,cov_Burst_Peak,Number_Bursts,mean_Spike_per_Burst,cov_Spike_per_Burst,mean_Burst_Peak_Abs,cov_Burst_Peak_Abs,mean_BurstDuration,cov_BurstDuration,MeanNetworkISI,CoVNetworkISI,MeanWithinBurstISI,CoVWithinBurstISI,MeanOutsideBurstISI,CoVOutsideBurstISI,Fanofactor,Burst_Peak_Abs,Burst_Peak_Normalized
22,1,WT,M07301,SYNGAP1_T1_C1_03212024,2.72104655829821,78.3060106538445,75.5,1.87798742138365,31.1795644587644,9.80929769610593,22.6913538510202,160,7299.49375,57.4184824421739,9639.54980444411,26.0211703110451,0.842499999999998,0.0,0.153764408839486,407.420817444867,0.0785363408868764,173.38255838423,0.11291512973561,155.155135753166,218.419803849865,,
22,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.83945947284978,54.0046824854044,50.969696969697,2.84952380952381,43.7212975886038,7.11490862216421,37.0966186763957,106,4782.2641509434,42.1455819489838,5576.60798350324,54.9569710899058,0.802830188679245,0.0,0.273510186533099,401.645905512892,0.0743188405495565,159.716098740363,0.145373051312406,131.329142674068,181.046595256568,,
22,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.98559182640602,75.2519363143516,79.8333333333333,2.79719626168224,40.4539289239966,10.1869356185857,64.2138627466689,108,5387.58333333333,87.2608871162434,6888.79979274296,102.049684798388,0.521296296296296,0.0,0.356028183878938,341.961700033714,0.0436710054065582,194.452937693988,0.173838145738268,124.611433701833,986.84741526277,,
22,4,WT,M07301,SYNGAP1_T1_C1_03212024,1.26633560140474,82.908736574854,69.030303030303,4.85409836065574,24.4554916145283,15.1588206923366,18.1796920520478,62,6870.87096774194,30.522276206856,5301.54742369885,138.431369177198,0.438709677419356,0.0,0.546361161357928,307.485537252995,0.0302438432659071,131.833734494716,0.140339634661773,130.065215777323,1498.09211105062,,
22,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.2227570435419,89.2385000904522,69.0151515151515,6.14791666666667,34.472041289152,15.2185564505436,17.6817179537052,49,7114.22448979592,30.9497301551955,4778.61013649478,148.182449358032,0.459183673469389,0.0,0.617544533949942,328.522283487586,0.0334137129173346,130.520383507201,0.167622083593845,115.012753468289,1367.86605867307,,
22,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.60057487738072,86.2645487186465,79.2878787878788,4.50454545454546,25.7465593614643,16.0077735402299,15.9214281462355,67,7017.22388059701,21.8699475631247,6536.62471510771,121.608547766208,0.432835820895521,0.0,0.451995489195781,306.203067429963,0.0293512975706417,118.035160700447,0.114716641863554,147.402729626394,1433.55664333117,,
26,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.3496072586143,67.2313905680453,41.8787878787879,3.27222222222222,53.6526753757348,4.76885229772601,47.6095819469461,91,2673.53846153846,44.9522642133458,3487.15750837549,62.4620308095349,0.747252747252747,0.0,0.453030202444573,358.163625142043,0.090775692155307,155.715987555887,0.174956792425805,114.975419932469,182.782892772306,,
26,2,WT,M06691,SYNGAP1_T1_C1_03212024,2.23416497375995,77.4035162006751,59.6666666666667,2.92376237623762,40.0392845262198,7.65936830394,44.2151509731068,102,3782.10784313725,53.5135813101284,5378.10038868557,77.4730155951225,0.525490196078432,0.0,0.412040780828876,335.581855068099,0.0465715179560297,163.891266197989,0.152041186965527,131.330430464572,526.913904013892,,
26,3,WT,M06691,SYNGAP1_T1_C1_03212024,2.22697025901341,87.2833196944085,77.6060606060606,5.75294117647059,39.9014084749363,12.8255989344494,34.0876128748258,52,6186.82692307692,34.1251069795043,5520.28406382206,101.396021403285,0.563461538461539,0.0,0.351566501439883,327.696319715782,0.0409214931749882,145.135398989248,0.168323763258739,112.33055447708,551.38784886334,,
26,4,WT,M06691,SYNGAP1_T1_C1_03212024,0.762819829424307,97.3276337060778,56.8484848484849,5.55471698113208,49.619474156567,11.3229218675327,30.26435253515,54,4833.14814814815,38.3887922913595,3679.95109696192,149.893765108921,0.403703703703702,0.0,0.893925560647046,267.153289107208,0.0280464938787979,143.749084104965,0.192264230697612,107.061446124066,1559.28801752741,,
26,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.08216841951505,98.8016428651036,69.1515151515152,7.19230769230769,49.995901465196,15.8183535229155,16.4408914389903,40,8527.5,21.8001942576575,3741.00443613794,180.278017051719,0.544999999999999,0.0,0.651412310602607,352.192005279842,0.0375149673391982,130.13462571351,0.134401824205652,131.874295389585,1383.94219711683,,
26,6,WT,M06691,SYNGAP1_T1_C1_03212024,0.82349451144094,98.6047412311442,65.3333333333333,5.08793103448276,32.7229186214042,11.545164751467,17.1694037758296,59,4590.52542372881,18.6718490110661,4051.69496188015,133.022836168471,0.379661016949151,0.0,0.72633770049272,257.154793335922,0.0246688661025662,116.364798914514,0.153020388132392,124.170225105997,1443.80729274974,,
26,1,WT,M07301,SYNGAP1_T1_C1_03212024,0.806299578059072,66.1013575881142,29.9242424242424,15.6882352941176,72.5140500548026,9.51925539952229,50.8179745017608,18,3702.55555555556,47.3796823221441,1949.65603019393,157.441565777131,0.422222222222221,0.0,0.80119618585318,448.168367444861,0.0185580279788472,167.865559397628,0.133938507037774,133.325426218971,470.743383556829,,
26,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.91292779426311,55.4255843516373,51.0606060606061,4.62857142857143,49.5509070803493,6.28870425976617,45.0858002042902,64,3512.6875,53.6134587519285,3865.04282093265,67.4949638893397,0.728124999999999,0.0,0.374364280441575,376.178109356789,0.0724725415502852,148.023174344813,0.160981252230633,116.478702734821,180.573769622142,,
26,3,WT,M07301,SYNGAP1_T1_C1_03212024,2.93022544724352,79.0202294269247,83.0,4.02027027027027,38.3426815955585,14.6072337112324,37.8093672603225,75,7056.36,43.1682045862031,7487.44848024146,104.030928741732,0.506666666666669,0.0,0.32257925397798,351.109689435914,0.0383778834669577,187.304183348407,0.150150661789639,127.645243348213,961.006486520873,,
26,4,WT,M07301,SYNGAP1_T1_C1_03212024,0.970162877131613,86.7905963772118,69.3030303030303,3.73544303797468,29.4165457804885,10.3175622032905,33.0126804817924,80,4225.8,37.1825235627937,4890.42523381674,114.381961082871,0.380000000000001,0.0,0.695546563610561,265.06028850407,0.0264339403571507,133.912103959906,0.165415064192409,122.054109397322,1445.49789879043,,
26,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.44553308697735,94.6769077144483,73.8030303030303,5.5377358490566,33.1181919527663,16.1011319461821,21.6808089842561,54,7428.62962962963,29.7057870539102,5135.48003231024,150.581580263427,0.446296296296295,0.0,0.61362585894704,317.150558091697,0.030969231905885,129.440238841497,0.172051664072474,118.574065677819,1624.16929891605,,
26,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.1575572519084,78.109606600895,69.469696969697,5.78823529411765,57.8795199764597,10.2667580235994,52.2003395793803,52,4800.94230769231,55.7399697618178,3767.35849219223,140.472365375045,0.588461538461541,0.0,0.614932377951078,338.557517487505,0.0374394145453506,158.086026700383,0.144743625174506,123.519523788632,823.963629530351,,
29,1,WT,M06691,SYNGAP1_T1_C1_03212024,0.741095719455884,72.2358354321501,40.469696969697,2.89607843137255,43.8491099991103,3.56638989452642,56.7762338464719,103,1792.53398058252,51.4187495415492,2612.71801309987,75.3927815498582,0.698058252427186,0.0,0.683234374867272,330.679857536535,0.0827496858830783,173.92287794561,0.194022898373984,113.775604196276,256.60461796038,,
29,2,WT,M06691,SYNGAP1_T1_C1_03212024,0.830764480671854,91.2838997471487,40.8939393939394,3.15425531914894,53.4042551155599,5.9281904195609,51.4974523417337,95,2608.21052631579,52.9226129304853,3914.96483194282,83.5385042056968,0.484210526315788,0.0,0.511605164810342,330.057090240237,0.0476617335936745,204.463701580064,0.161982500511732,122.206325685501,446.886769318021,,
29,3,WT,M06691,SYNGAP1_T1_C1_03212024,0.984621281815394,93.4426727260082,65.8787878787879,5.15344827586207,42.4512286771823,6.03800216193986,55.4990182854249,59,3095.28813559322,43.0509939911934,3640.5757851431,74.6760604486263,0.628813559322031,0.0,0.403479813944941,374.194519377473,0.0675031549990783,142.856306540191,0.18266845751396,108.440957256253,188.138087816581,,
29,4,WT,M06691,SYNGAP1_T1_C1_03212024,0.764844057457693,99.1590056321664,51.3333333333333,8.22777777777778,49.9970185114588,9.49668775177761,25.6309391369206,37,3773.37837837838,29.5949846845115,2311.75127508124,170.052262520985,0.389189189189185,0.0,1.24091811843622,299.843368616187,0.0232867706528018,130.79285711982,0.188160464037689,109.901616623619,1103.15101495442,,
29,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.06445046547172,104.956567603264,72.6969696969697,5.63584905660377,95.3573060536409,11.624210860407,39.2128903337991,54,5122.07407407407,48.8565018820403,3877.17902054704,153.206666799183,0.407407407407407,0.0,0.812582608896434,354.426798775917,0.031188855780435,135.848641442116,0.143108264246924,129.144608004423,1328.11554425206,,
29,6,WT,M06691,SYNGAP1_T1_C1_03212024,0.823475869548377,93.9945547855262,65.1969696969697,5.07719298245614,42.8390642868773,8.12319581967317,25.8292018465794,58,3172.72413793103,28.1350346411021,2953.72401363295,130.105200572163,0.374137931034481,0.0,0.988454877531419,283.376509264011,0.0215068541922438,130.648486108835,0.183476477581886,112.224505950866,1098.85126739638,,
29,1,WT,M07301,SYNGAP1_T1_C1_03212024,0.851558159722222,54.123173310547,29.0909090909091,4.63492063492064,44.0515496225346,6.25330204631659,45.9934416950899,64,2461.296875,44.3690085291155,2895.34233735212,108.249325290244,0.403125000000001,0.0,0.745523895292802,308.373387581676,0.0254620373354705,169.257024657829,0.159314689237783,124.062244504668,504.722616379159,,
29,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.7838896055036,52.5690067490477,46.9848484848485,5.07931034482759,56.8116996354757,5.61019823239743,40.9056856610359,59,3080.32203389831,32.9124754290808,3525.3451982579,58.5042144322739,0.672881355932205,0.0,0.383442807375094,394.78771793059,0.0709324609592861,139.791283189352,0.161195181846204,117.616398886571,108.891850698293,,
29,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.94236503111883,74.5462117083371,69.7727272727273,4.13239436619718,61.6044814218048,5.55701437424051,78.5518914659842,72,3478.61111111111,66.58018268981,3713.14675791722,89.4510786922363,0.933333333333335,0.0,0.42199929065531,390.424102576893,0.085086606618557,154.176544881429,0.162534786374781,117.529208792401,222.822984740165,,
29,4,WT,M07301,SYNGAP1_T1_C1_03212024,0.627677663801867,81.5236954113647,54.6515151515151,9.91428571428571,89.4541805557255,9.54147945251697,36.3102516754419,29,3812.44827586207,32.8301426716956,1948.90749040604,191.826714228944,0.424137931034484,0.0,1.3105671191505,344.145987259276,0.0230204764435408,163.519544729352,0.192419562911327,105.267959492688,1099.81569847401,,
29,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.04015201465201,87.561090082311,68.9393939393939,5.52075471698113,46.5022689181977,11.2050344779138,23.311119875837,54,4653.77777777778,29.8393665789728,3665.07483377009,144.501253546089,0.379629629629631,0.0,0.859656924413603,287.51474385945,0.0277838210454681,136.47604867557,0.142735494786789,127.921644099662,1360.74084684003,,
29,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.04651295731707,77.5875882209863,59.6363636363636,9.60333333333333,94.7879524040796,8.29651621290051,59.7934424816163,31,3632.54838709677,57.3846590559887,2334.4478016001,148.436572783226,0.496774193548383,0.0,0.727353659447444,398.620217674966,0.0356490889380434,153.752855457601,0.166233736097817,116.938407955796,423.132254415215,,
7,1,WT,M05506,ADNP_T2_10262023,1.78140892450777,49.2185104947755,51.05,17.1058823529412,,7.46668866754785,,18,7060.38888888889,,,,,,,,,,,,,,
7,2,WT,M05506,ADNP_T2_10262023,1.48429329474192,52.2730004160659,52.35,22.1454545454545,,8.37215984856744,,12,8786.66666666667,,,,,,,,,,,,,,
7,3,WT,M05506,ADNP_T2_10262023,1.65934906778748,49.6534770553762,46.86,22.5846153846154,,7.99630167185421,,14,8270.28571428571,,,,,,,,,,,,,,
7,4,WT,M05506,ADNP_T2_10262023,1.68263055299066,52.8876873669272,49.23,13.9111111111111,,7.45434838583758,,19,6209.42105263158,,,,,,,,,,,,,,
7,5,WT,M05506,ADNP_T2_10262023,1.33607320099256,51.1318370438526,48.85,18.3384615384615,,7.02307234558297,,14,8326.07142857143,,,,,,,,,,,,,,
7,1,WT,M06792,ADNP_T2_10262023,1.59270136307311,51.2261224104696,40.76,13.9777777777778,,7.9605143348362,,19,6713.73684210526,,,,,,,,,,,,,,
7,2,WT,M06792,ADNP_T2_10262023,1.19113952445043,54.702555746354,45.03,29.7333333333333,,10.3684302588978,,10,11244.2,,,,,,,,,,,,,,
7,3,WT,M06792,ADNP_T2_10262023,1.36025017373176,51.7898974971368,43.61,29.4,,9.96394260443808,,11,9360.27272727273,,,,,,,,,,,,,,
7,1,WT,M06815,ADNP_T2_10262023,1.77354559748428,50.2337493630982,38.55,4.77931034482759,,3.170970365159,,59,1218.72881355932,,,,,,,,,,,,,,
7,2,WT,M06815,ADNP_T2_10262023,1.50478388585816,52.0907843615639,36.11,11.36,,3.76701745339298,,26,3521.80769230769,,,,,,,,,,,,,,
7,3,WT,M06815,ADNP_T2_10262023,1.49239519427403,51.4962137141819,39.52,23.5272727272727,,6.11613457431111,,12,5199.0,,,,,,,,,,,,,,
7,4,WT,M06815,ADNP_T2_10262023,1.54683615819209,49.1582241532413,35.76,8.7030303030303,,4.06600586621123,,34,3814.11764705882,,,,,,,,,,,,,,
7,5,WT,M06815,ADNP_T2_10262023,1.42488829311886,52.8989719113115,33.91,11.8,,4.1481729096075,,25,3039.24,,,,,,,,,,,,,,
7,6,WT,M06815,ADNP_T2_10262023,1.31928866832093,50.9935581425848,30.53,11.344,,3.85835953728779,,26,3903.80769230769,,,,,,,,,,,,,,
7,1,WT,M07309,ADNP_T2_10262023,1.8854218143311,43.7060304517977,42.92,5.13684210526316,,3.49304689320157,,58,1510.36206896552,,,,,,,,,,,,,,
7,2,WT,M07309,ADNP_T2_10262023,1.55061637080868,43.8883479698322,40.97,5.27272727272727,,3.08016854609306,,56,2574.82142857143,,,,,,,,,,,,,,
7,3,WT,M07309,ADNP_T2_10262023,1.7889974665219,43.5188475059077,41.86,5.80392156862745,,3.60803858413468,,52,3185.07692307692,,,,,,,,,,,,,,
11,1,WT,M05506,ADNP_T2_10262023,3.5695096749953,55.3424897396242,80.65,3.34117647058824,,6.85270192589894,,86,7529.8023255814,,,,,,,,,,,,,,
11,2,WT,M05506,ADNP_T2_10262023,2.94493528084551,62.8379874608069,85.05,2.65090909090909,,6.3166442450846,,111,5854.03603603604,,,,,,,,,,,,,,
11,3,WT,M05506,ADNP_T2_10262023,3.30191387559809,57.1145615809076,76.0,3.03673469387755,,6.13318038741293,,99,6988.91919191919,,,,,,,,,,,,,,
11,4,WT,M05506,ADNP_T2_10262023,3.36535300588882,58.0283379551563,78.05,2.83047619047619,,6.04248735292441,,106,7796.78301886792,,,,,,,,,,,,,,
11,5,WT,M05506,ADNP_T2_10262023,3.15891758917589,62.5691942408949,86.23,2.50756302521008,,6.03771830779778,,120,7019.75833333333,,,,,,,,,,,,,,
11,1,WT,M06792,ADNP_T2_10262023,2.93069664168748,62.9600675405846,72.79,4.31304347826087,,7.47931008342869,,70,12010.0857142857,,,,,,,,,,,,,,
11,2,WT,M06792,ADNP_T2_10262023,2.17412501614361,68.8408642239322,78.21,5.99130434782609,,10.0615823690813,,47,17967.4255319149,,,,,,,,,,,,,,
11,3,WT,M06792,ADNP_T2_10262023,3.0736026272578,62.5507848711127,76.89,2.77735849056604,,6.88253782424056,,107,10541.1962616822,,,,,,,,,,,,,,
11,1,WT,M07309,ADNP_T2_10262023,3.34088379917184,51.1280452051676,78.06,3.46666666666667,,5.58174223842184,,85,3926.90588235294,,,,,,,,,,,,,,
11,2,WT,M07309,ADNP_T2_10262023,2.57381554216086,56.5133311777643,77.92,3.30222222222222,,5.89658556645776,,91,7475.86813186813,,,,,,,,,,,,,,
11,3,WT,M07309,ADNP_T2_10262023,2.65275464890369,51.9378879740385,72.79,3.8025974025974,,5.41622528650729,,78,4003.5641025641,,,,,,,,,,,,,,
14,1,WT,M05506,ADNP_T2_10262023,4.42025419586117,69.9853636694629,92.98,6.52444444444444,,12.536759575731,,46,28654.9782608696,,,,,,,,,,,,,,
14,2,WT,M05506,ADNP_T2_10262023,3.96580196140462,82.7186432480996,95.79,2.63716814159292,,8.6453909611385,,114,7378.13157894737,,,,,,,,,,,,,,
14,3,WT,M05506,ADNP_T2_10262023,3.47581432300533,73.6812519769,89.0,3.71,,9.21455710949846,,81,12798.4814814815,,,,,,,,,,,,,,
14,4,WT,M05506,ADNP_T2_10262023,4.21172610402883,78.6042794750868,93.89,3.4,,8.60703206368136,,87,11663.3563218391,,,,,,,,,,,,,,
14,5,WT,M05506,ADNP_T2_10262023,4.09288784067086,82.6833291986969,96.36,2.68108108108108,,8.96740191294622,,112,9566.03571428571,,,,,,,,,,,,,,
14,1,WT,M06792,ADNP_T2_10262023,3.4441071123998,74.8798273783989,88.83,3.84935064935065,,8.72091695204169,,78,9078.57692307692,,,,,,,,,,,,,,
14,2,WT,M06792,ADNP_T2_10262023,3.84802241620864,89.1280014287347,93.73,5.2,,12.7855090797132,,52,24033.4807692308,,,,,,,,,,,,,,
14,3,WT,M06792,ADNP_T2_10262023,4.07868090235922,73.5585676876877,87.98,4.76129032258064,,11.0152166162966,,63,16445.0,,,,,,,,,,,,,,
14,1,WT,M06815,ADNP_T2_10262023,2.75327925548639,67.4965431861709,80.32,2.43305785123967,,5.12679173624069,,122,5236.10655737705,,,,,,,,,,,,,,
14,2,WT,M06815,ADNP_T2_10262023,2.76905354181473,82.1010040588208,85.27,2.11347517730496,,7.11963479054716,,142,5194.39436619718,,,,,,,,,,,,,,
14,3,WT,M06815,ADNP_T2_10262023,3.15233607493717,73.1578249408198,88.42,2.68468468468468,,5.66882683154497,,112,5991.3125,,,,,,,,,,,,,,
14,4,WT,M06815,ADNP_T2_10262023,2.55879638531052,66.8308830103442,78.8,4.7344262295082,,7.53252590442984,,62,12027.4838709677,,,,,,,,,,,,,,
14,5,WT,M06815,ADNP_T2_10262023,2.38249509710887,73.0638336100638,79.83,2.5109243697479,,6.35925316343915,,120,5286.86666666667,,,,,,,,,,,,,,
14,6,WT,M06815,ADNP_T2_10262023,2.57542121579728,64.4247678668336,74.94,2.25454545454545,,5.36520074756443,,133,5097.73684210526,,,,,,,,,,,,,,
14,1,WT,M07309,ADNP_T2_10262023,2.42601046124584,59.9251769570743,84.97,2.81509433962264,,5.49951863456818,,107,5285.75700934579,,,,,,,,,,,,,,
14,2,WT,M07309,ADNP_T2_10262023,2.81745668519124,75.6580556886113,92.7,1.96578947368421,,6.71443165393051,,153,5667.32679738562,,,,,,,,,,,,,,
14,3,WT,M07309,ADNP_T2_10262023,2.82403493941955,66.8904339899753,89.62,2.61592920353982,,6.28705185116034,,114,5667.34210526316,,,,,,,,,,,,,,
18,1,WT,M05506,ADNP_T2_10262023,4.80044374009509,76.9400162260819,95.61,2.59649122807018,,11.5338852792426,,115,14361.8695652174,,,,,,,,,,,,,,
18,2,WT,M05506,ADNP_T2_10262023,5.06962626578975,82.7798651593187,96.76,2.06153846153846,,9.9425886866157,,144,8871.77777777778,,,,,,,,,,,,,,
18,3,WT,M05506,ADNP_T2_10262023,4.17681731032594,81.2427989198447,92.2,2.4,,9.65826269220556,,123,7657.22764227642,,,,,,,,,,,,,,
18,4,WT,M05506,ADNP_T2_10262023,4.08614732379438,83.8253639705299,95.3,2.04109589041096,,9.74783135965372,,147,9060.19727891156,,,,,,,,,,,,,,
18,5,WT,M05506,ADNP_T2_10262023,4.44130965363244,91.1908172766246,97.26,2.09645390070922,,10.1800171737282,,142,7382.66901408451,,,,,,,,,,,,,,
18,1,WT,M06792,ADNP_T2_10262023,4.32100021533161,85.696854221137,93.82,3.16595744680851,,9.83626945734746,,95,10572.8526315789,,,,,,,,,,,,,,
18,2,WT,M06792,ADNP_T2_10262023,3.73506944444444,91.9660014619917,94.55,4.56,,10.7078049992855,,66,12361.2121212121,,,,,,,,,,,,,,
18,3,WT,M06792,ADNP_T2_10262023,5.71378908320085,90.3447918551414,95.3,8.17777777777778,,18.0238237770765,,37,58393.7567567568,,,,,,,,,,,,,,
18,1,WT,M06815,ADNP_T2_10262023,3.44265690614005,78.5001965391612,89.0,2.1410071942446,,10.5417894946787,,140,11240.5928571429,,,,,,,,,,,,,,
18,2,WT,M06815,ADNP_T2_10262023,3.65814387699066,90.6656930508614,91.97,1.76428571428571,,8.96983249518229,,169,5612.36094674556,,,,,,,,,,,,,,
18,3,WT,M06815,ADNP_T2_10262023,4.98335439705108,88.6389433356495,95.91,1.89113924050633,,11.3875426554338,,159,7721.59119496855,,,,,,,,,,,,,,
18,4,WT,M06815,ADNP_T2_10262023,3.37839495457964,76.5842151048543,87.29,2.08111888111888,,9.21032017915962,,144,6624.6875,,,,,,,,,,,,,,
18,5,WT,M06815,ADNP_T2_10262023,3.01007778738116,85.8420896806163,87.67,2.18529411764706,,9.81279911416678,,137,5994.48175182482,,,,,,,,,,,,,,
18,6,WT,M06815,ADNP_T2_10262023,3.53569577000118,76.8486269320152,85.73,3.60975609756098,,10.3713346784309,,83,12066.2168674699,,,,,,,,,,,,,,
18,1,WT,M07309,ADNP_T2_10262023,2.71897985378648,73.7467472774882,90.5,2.47333333333333,,10.278313878595,,121,6528.1652892562,,,,,,,,,,,,,,
18,2,WT,M07309,ADNP_T2_10262023,3.47714915108532,78.8395263123966,94.0,1.90512820512821,,8.11836632565899,,157,5255.00636942675,,,,,,,,,,,,,,
18,3,WT,M07309,ADNP_T2_10262023,4.0664780687574,76.9993873511905,93.73,2.1536231884058,,10.3159762934256,,139,8028.09352517986,,,,,,,,,,,,,,
21,1,WT,M05506,ADNP_T2_10262023,3.4697195373158,88.5738474429295,95.62,2.63214285714286,,9.65793742313299,,113,6918.93805309734,,,,,,,,,,,,,,
21,2,WT,M05506,ADNP_T2_10262023,4.97871192070165,93.0569071837511,97.32,2.46280991735537,,10.1847851063452,,122,8550.25409836066,,,,,,,,,,,,,,
21,3,WT,M05506,ADNP_T2_10262023,2.49764705882353,97.0493863225826,91.44,2.88235294117647,,9.42670666812035,,103,6253.99029126214,,,,,,,,,,,,,,
21,4,WT,M05506,ADNP_T2_10262023,4.09711791311665,97.2176410644068,96.03,2.53675213675214,,10.5282291935567,,118,7730.8220338983,,,,,,,,,,,,,,
21,5,WT,M05506,ADNP_T2_10262023,4.50768795639206,102.28636660359,98.21,2.87378640776699,,10.0534036602181,,104,7267.96153846154,,,,,,,,,,,,,,
21,1,WT,M06792,ADNP_T2_10262023,4.35010224948875,102.861320248042,96.32,2.01891891891892,,10.1169110710381,,149,6634.47651006711,,,,,,,,,,,,,,
21,2,WT,M06792,ADNP_T2_10262023,3.38293663221631,112.615759153726,96.76,3.05416666666667,,8.71423991305395,,97,5107.10309278351,,,,,,,,,,,,,,
21,3,WT,M06792,ADNP_T2_10262023,5.61876147029522,93.111660758195,96.32,2.70181818181818,,13.0774097648003,,111,12670.2792792793,,,,,,,,,,,,,,
21,1,WT,M06815,ADNP_T2_10262023,3.37353723404255,82.2272739765531,91.15,2.53333333333333,,10.4839580773013,,118,7389.22881355932,,,,,,,,,,,,,,
21,2,WT,M06815,ADNP_T2_10262023,3.72458292971693,96.3509231217114,93.85,1.9025641025641,,9.36953587561149,,157,6179.89171974522,,,,,,,,,,,,,,
21,3,WT,M06815,ADNP_T2_10262023,4.7909557475779,91.3739753281148,96.44,2.27480916030534,,10.9130335569235,,132,9117.12878787879,,,,,,,,,,,,,,
21,4,WT,M06815,ADNP_T2_10262023,4.06205540355677,72.1691802683079,88.61,2.09577464788732,,10.0993000756805,,143,8576.11188811189,,,,,,,,,,,,,,
21,5,WT,M06815,ADNP_T2_10262023,3.09318887195982,85.6976705535893,89.5,2.20148148148148,,9.19207031761363,,136,6846.80147058824,,,,,,,,,,,,,,
21,6,WT,M06815,ADNP_T2_10262023,2.78246674727932,80.9365590113514,87.71,2.17226277372263,,9.30625019928099,,138,6185.34057971014,,,,,,,,,,,,,,
21,1,WT,M07309,ADNP_T2_10262023,5.18252463581834,69.1815711518704,94.3,2.06713286713287,,11.1992849016811,,144,10528.9930555556,,,,,,,,,,,,,,
21,2,WT,M07309,ADNP_T2_10262023,4.37866518471472,76.9961724824989,95.4,1.98133333333333,,9.44445555607152,,151,9478.74172185431,,,,,,,,,,,,,,
21,3,WT,M07309,ADNP_T2_10262023,5.24274365536362,72.2550984196009,94.73,2.00810810810811,,10.5897914176412,,149,10664.9530201342,,,,,,,,,,,,,,
25,1,WT,M05506,ADNP_T2_10262023,3.64287765193811,88.2660893432171,94.98,2.5551724137931,,11.4661378697219,,117,6951.40170940171,,,,,,,,,,,,,,
25,2,WT,M05506,ADNP_T2_10262023,3.89250633713562,88.7952129524132,95.64,2.48,,9.11025910544345,,121,6980.29752066116,,,,,,,,,,,,,,
25,3,WT,M05506,ADNP_T2_10262023,3.50945909066099,90.1647300717235,92.53,3.37272727272727,,12.8070701549389,,89,13915.0561797753,,,,,,,,,,,,,,
25,4,WT,M05506,ADNP_T2_10262023,4.7692344194875,93.4038894099008,95.79,2.42276422764228,,12.1642340105115,,124,11448.5080645161,,,,,,,,,,,,,,
25,5,WT,M05506,ADNP_T2_10262023,4.21159964533458,101.841850045545,96.83,2.61754385964912,,9.90769491633506,,115,6721.24347826087,,,,,,,,,,,,,,
25,1,WT,M06792,ADNP_T2_10262023,2.90983435143911,96.0804706927618,91.77,2.90980392156863,,9.12752770563649,,103,5262.18446601942,,,,,,,,,,,,,,
25,2,WT,M06792,ADNP_T2_10262023,2.66532456002925,110.946430416507,96.71,4.28985507246377,,8.86252691799307,,70,5821.27142857143,,,,,,,,,,,,,,
25,3,WT,M06792,ADNP_T2_10262023,3.93943975807735,96.2236167178634,95.2,2.25757575757576,,11.0624329595903,,133,9550.12781954887,,,,,,,,,,,,,,
25,1,WT,M06815,ADNP_T2_10262023,2.5331853430415,79.2468916208433,85.32,2.19705882352941,,8.60694828441916,,137,5041.08759124088,,,,,,,,,,,,,,
25,2,WT,M06815,ADNP_T2_10262023,2.72147366068935,100.600956473936,90.41,2.10212765957447,,10.01263069285,,142,5652.78873239437,,,,,,,,,,,,,,
25,3,WT,M06815,ADNP_T2_10262023,3.79585004545698,93.5164489781371,94.44,2.3741935483871,,10.0666314499527,,125,6422.224,,,,,,,,,,,,,,
25,4,WT,M06815,ADNP_T2_10262023,2.66831893854049,74.1699123780128,80.7,2.34920634920635,,8.81588289147651,,127,5277.45669291339,,,,,,,,,,,,,,
25,5,WT,M06815,ADNP_T2_10262023,2.62663587374903,83.5224367564259,85.29,2.20597014925373,,8.17574009566295,,135,5506.38518518519,,,,,,,,,,,,,,
25,6,WT,M06815,ADNP_T2_10262023,2.7732920386227,72.6022140897025,83.17,2.25954198473282,,7.32542013530168,,132,4913.7803030303,,,,,,,,,,,,,,
25,1,WT,M07309,ADNP_T2_10262023,3.58944315545243,71.3056104824219,91.42,2.33385826771654,,9.46803908480904,,128,6271.5078125,,,,,,,,,,,,,,
25,2,WT,M07309,ADNP_T2_10262023,3.92527353482829,74.1946294933451,93.24,2.21791044776119,,7.60454077985005,,135,7976.64444444444,,,,,,,,,,,,,,
25,3,WT,M07309,ADNP_T2_10262023,4.30646587002783,71.6297675948324,92.56,2.24242424242424,,9.14299898724829,,133,8661.33834586466,,,,,,,,,,,,,,
27,1,WT,M05506,ADNP_T2_10262023,3.14487676245829,90.8799067863915,93.85,2.65945945945946,,10.4619242995655,,112,6406.53571428571,,,,,,,,,,,,,,
